time,pv_production,wind_production,prob_precip_1h:p,clear_sky_rad:W,diffuse_rad:W,direct_rad:W,global_rad:W,sunshine_duration_1h:min,sun_azimuth:d,sun_elevation:d,low_cloud_cover:p,medium_cloud_cover:p,high_cloud_cover:p,effective_cloud_cover:p,temp,relative_humidity_2m:p,dew_point_2m:C,wind_speed_2m:ms,wind_dir_2m:d,t_10m:C,relative_humidity_10m:p,dew_point_10m:C,wind_speed_10m:ms,wind_dir_10m:d,t_50m:C,relative_humidity_50m:p,dew_point_50m:C,wind_speed_50m:ms,wind_dir_50m:d,t_100m:C,relative_humidity_100m:p,dew_point_100m:C,wind_speed_100m:ms,wind_dir_100m:d,total_production
2020-04-14 11:00:00,5.4093334,19.78,1.0,624.2,79.3,2.2,81.5,1.8,174.371,35.977,91.6,97.1,100.0,99.9,3.9,86.3,1.8,2.6,233.2,3.8,86.5,1.8,3.8,233.2,3.5,87.2,1.5,5.6,238.8,3.1,88.0,1.3,7.1,245.7,25.189333400000002
2020-04-14 12:00:00,5.6455834000000005,13.21,1.0,616.5,70.6,0.0,70.6,0.0,192.673,35.563,99.3,100.0,100.0,100.0,4.0,88.0,2.2,2.6,244.1,4.0,88.2,2.2,3.7,244.1,3.6,89.1,2.0,5.6,248.7,3.2,90.0,1.8,7.3,254.4,18.8555834
2020-04-14 13:00:00,5.7592499,19.74,1.0,570.1,76.3,0.1,76.4,0.4,210.411,33.094,93.8,99.3,100.0,100.0,3.5,94.6,2.7,2.5,239.9,3.5,94.2,2.6,3.6,239.9,3.2,93.2,2.2,5.4,243.5,2.9,92.8,1.8,6.9,247.9,25.4992499
2020-04-14 14:00:00,4.7328334,16.9,1.0,488.7,59.6,0.1,59.7,0.2,227.028,28.89,92.4,99.7,99.9,100.0,3.9,94.2,3.0,2.4,233.8,3.9,93.8,2.9,3.4,233.8,3.6,92.8,2.5,5.3,239.4,3.3,92.4,2.1,7.1,246.4,21.6328334
2020-04-14 15:00:00,2.9109166,16.82,1.0,379.3,34.8,0.3,35.0,0.4,242.402,23.407,92.8,99.3,99.2,100.0,3.8,93.5,2.9,2.7,237.1,3.8,93.1,2.8,3.8,237.1,3.7,91.8,2.5,5.9,242.2,3.5,91.1,2.1,7.8,248.6,19.7309166
2020-04-14 16:00:00,0.9498333,19.81,1.0,252.6,31.6,0.2,31.8,1.3,256.735,17.115,97.9,45.4,100.0,99.4,4.6,87.0,2.6,3.0,240.1,4.6,87.1,2.7,4.3,240.1,4.5,87.4,2.6,6.5,244.9,4.3,87.7,2.4,8.4,251.0,20.7598333
2020-04-14 17:00:00,0.0329166,10.99,1.0,125.2,21.9,0.1,22.0,2.7,270.388,10.444,94.1,95.5,99.9,99.9,5.4,85.7,3.2,3.8,255.7,5.4,85.7,3.2,5.4,255.7,5.4,85.9,3.2,7.8,257.2,5.1,86.2,3.0,9.5,259.0,11.0229166
2020-04-14 18:00:00,0.0,15.03,1.0,29.1,7.0,0.0,7.0,0.5,283.752,3.782,98.6,99.1,99.9,100.0,5.8,84.3,3.4,4.5,258.3,5.8,84.3,3.4,6.5,258.3,5.7,84.3,3.3,9.1,259.3,5.5,84.6,3.1,10.9,260.6,15.03
2020-04-14 19:00:00,0.0,51.79,1.0,0.0,0.0,0.0,0.0,0.0,297.193,-2.509,89.8,100.0,100.0,100.0,5.9,86.7,3.8,4.0,267.6,5.9,86.8,3.9,5.8,267.6,5.8,87.2,3.9,8.1,268.1,5.6,87.8,3.8,9.7,268.8,51.79
2020-04-14 20:00:00,0.0,133.89,1.0,0.0,0.0,0.0,0.0,0.0,311.009,-8.07,87.5,98.4,99.2,99.9,5.1,95.1,4.4,4.0,278.6,5.2,94.8,4.4,5.8,278.6,5.2,93.7,4.2,8.1,279.0,5.0,93.2,4.0,9.7,279.6,133.89
2020-04-14 21:00:00,0.0,150.04,1.0,0.0,0.0,0.0,0.0,0.0,325.388,-12.547,9.5,99.4,100.0,99.7,4.5,95.2,3.8,4.6,276.3,4.5,94.7,3.8,6.5,276.3,4.5,93.3,3.5,9.2,276.9,4.2,92.6,3.2,11.0,277.6,150.04
2020-04-14 22:00:00,0.0,129.86,1.0,0.0,0.0,0.0,0.0,0.0,340.356,-15.612,56.8,75.6,99.2,94.7,4.5,92.1,3.3,4.4,267.5,4.5,92.2,3.3,6.4,267.5,4.3,92.3,3.2,8.9,268.8,4.0,92.6,3.0,10.6,270.5,129.86
2020-04-14 23:00:00,0.0,180.04,1.0,0.0,0.0,0.0,0.0,0.0,355.747,-17.003,80.8,49.5,99.4,95.1,4.4,92.7,3.3,4.3,268.3,4.3,92.7,3.3,6.2,268.3,4.2,92.8,3.1,8.7,269.5,3.9,93.1,2.9,10.3,271.0,180.04
2020-04-15 00:00:00,0.0,198.71,3.9,0.0,0.0,0.0,0.0,0.0,10.261,-16.314,64.0,77.3,99.2,95.9,4.1,92.6,3.0,4.1,269.7,4.0,92.7,3.0,5.8,269.7,3.8,93.1,2.8,8.4,271.5,3.5,93.6,2.5,10.3,273.7,198.71
2020-04-15 01:00:00,0.0,189.72,14.3,0.0,0.0,0.0,0.0,0.0,25.476,-14.252,60.7,93.3,99.2,98.7,4.3,86.8,2.3,3.8,270.1,4.3,86.9,2.3,5.5,270.1,4.0,87.3,2.1,7.9,271.4,3.7,87.9,1.9,9.7,272.9,189.72
2020-04-15 02:00:00,0.0,158.63,4.1,0.0,0.0,0.0,0.0,0.0,40.189,-10.608,81.9,97.6,99.2,99.8,4.4,86.5,2.4,4.0,271.1,4.4,86.7,2.4,5.7,271.1,4.1,87.7,2.2,8.1,272.1,3.7,88.9,2.0,9.8,273.4,158.63
2020-04-15 03:00:00,0.0,174.19,1.0,0.0,0.0,0.0,0.0,0.0,54.309,-5.676,77.9,97.7,95.0,99.7,4.3,87.2,2.4,4.1,270.3,4.3,87.5,2.4,5.8,270.3,4.0,88.8,2.3,8.2,271.5,3.6,90.2,2.1,9.7,272.9,174.19
2020-04-15 04:00:00,0.5926667,162.49,1.0,1.5,0.3,0.0,0.3,1.0,67.931,0.204,85.8,90.5,89.6,99.3,4.3,86.5,2.2,3.8,265.3,4.2,86.9,2.2,5.4,265.3,3.9,88.5,2.2,7.7,266.8,3.5,90.2,2.1,9.2,268.7,163.0826667
2020-04-15 05:00:00,3.2015832,110.04,1.0,64.1,22.8,0.6,23.3,3.0,81.292,6.677,85.6,95.0,94.1,99.6,4.3,86.6,2.2,3.5,261.7,4.2,87.0,2.2,5.1,261.7,3.9,88.8,2.2,7.2,263.6,3.5,90.6,2.1,8.6,266.0,113.24158320000001
2020-04-15 06:00:00,3.1977499000000003,34.02,1.0,179.5,57.0,3.0,60.0,4.2,94.718,13.387,67.0,93.0,73.0,98.5,4.4,86.7,2.3,3.5,262.9,4.3,87.0,2.3,5.1,262.9,3.9,88.4,2.2,7.0,264.5,3.5,89.8,2.0,8.4,266.4,37.2177499
2020-04-15 07:00:00,2.6715833,9.99,1.0,309.7,86.0,6.8,92.8,0.5,108.592,19.962,63.9,99.2,94.5,99.9,4.8,87.4,2.9,3.3,262.5,4.7,87.7,2.8,4.7,262.5,4.1,89.1,2.5,6.7,264.5,3.6,90.4,2.2,8.0,267.1,12.6615833
2020-04-15 08:00:00,4.5034166,0.0,1.0,431.2,101.2,4.3,105.5,0.0,123.306,26.0,81.7,100.0,93.5,100.0,4.3,90.5,2.9,2.8,257.5,4.2,90.8,2.8,4.0,257.5,3.7,91.9,2.5,5.6,260.0,3.2,93.1,2.2,6.7,263.1,4.5034166
2020-04-15 09:00:00,4.157083399999999,5.52,1.0,530.6,121.6,8.7,130.3,0.0,139.182,31.052,66.3,100.0,89.7,100.0,4.5,89.7,3.0,2.4,240.5,4.4,90.5,3.0,3.5,240.5,3.8,93.4,2.8,4.7,242.4,3.2,95.4,2.6,5.4,244.9,9.677083399999999
2020-04-15 10:00:00,2.8826667,9.38,1.0,598.9,119.1,8.1,127.2,0.0,156.32,34.639,68.9,100.0,79.8,100.0,4.5,90.7,3.1,2.4,227.9,4.3,91.4,3.0,3.4,227.9,3.6,93.9,2.7,4.5,229.5,3.0,95.8,2.4,5.1,231.5,12.2626667
2020-04-15 11:00:00,3.675666600000001,26.64,1.0,630.4,77.3,0.4,77.7,0.0,174.426,36.337,99.4,100.0,43.6,100.0,3.8,96.3,3.3,2.0,201.0,3.6,96.6,3.1,2.9,201.0,3.0,97.5,2.6,3.8,202.4,2.4,98.4,2.2,4.3,204.1,30.3156666
2020-04-15 12:00:00,3.4955834,44.12,1.0,622.6,41.7,0.0,41.7,0.0,192.79,35.914,100.0,100.0,92.6,100.0,2.2,100.0,2.2,2.4,184.4,2.2,100.0,2.2,3.4,184.4,2.0,100.0,2.0,4.5,186.0,1.8,100.0,1.8,5.0,188.0,47.6155834
2020-04-15 13:00:00,3.4553334,73.5,1.0,576.1,41.0,0.0,41.0,0.0,210.579,33.429,100.0,100.0,98.3,100.0,1.9,100.0,1.9,2.1,170.2,1.9,100.0,1.9,3.0,170.2,1.8,100.0,1.8,3.9,174.0,1.6,100.0,1.6,4.2,178.7,76.9553334
2020-04-15 14:00:00,7.014666699999999,105.72,1.0,494.7,32.0,0.0,32.0,0.0,227.229,29.208,100.0,100.0,91.4,100.0,2.3,100.0,2.3,1.8,187.0,2.3,100.0,2.3,2.6,187.0,2.2,100.0,2.2,3.7,193.4,2.0,100.0,2.0,4.4,201.3,112.73466669999999
2020-04-15 15:00:00,1.49725,71.9,1.0,385.2,25.0,0.1,25.0,0.0,242.619,23.711,98.8,100.0,92.9,100.0,2.6,99.9,2.6,2.0,225.7,2.6,99.7,2.5,2.9,225.7,2.5,99.2,2.4,3.9,230.0,2.3,99.0,2.2,4.6,235.4,73.39725
2020-04-15 16:00:00,1.1854167,79.89,1.0,258.4,33.9,0.1,34.0,0.0,256.957,17.41,93.2,100.0,1.4,100.0,3.0,98.5,2.8,2.7,232.2,3.0,98.3,2.7,3.9,232.2,2.9,97.8,2.6,5.7,237.6,2.8,97.6,2.4,7.2,244.3,81.0754167
2020-04-15 17:00:00,1.2705833,67.2,1.0,130.3,22.7,0.0,22.8,0.0,270.607,10.736,99.7,100.0,27.8,100.0,3.9,96.2,3.4,4.1,288.5,3.8,96.3,3.3,6.0,288.5,3.2,97.0,2.8,8.2,290.5,2.7,97.7,2.4,9.5,292.9,68.4705833
2020-04-15 18:00:00,0.2770834,97.52,1.0,32.0,12.4,1.6,14.1,1.9,283.964,4.077,96.8,93.3,0.0,99.8,3.4,94.9,2.6,3.0,277.0,3.3,95.2,2.6,4.4,277.0,2.9,96.1,2.4,6.3,279.8,2.5,96.9,2.1,7.7,283.2,97.79708339999999
2020-04-15 19:00:00,0.0,55.17,1.0,0.0,0.0,0.0,0.0,26.0,297.393,-2.205,45.8,34.6,0.0,64.5,3.4,91.8,2.2,4.3,275.2,3.4,91.9,2.2,6.2,275.2,3.0,92.3,1.9,8.5,276.7,2.7,92.8,1.6,10.1,278.6,55.17
2020-04-15 20:00:00,0.0,67.06,1.0,0.0,0.0,0.0,0.0,0.0,311.19,-7.753,91.0,53.4,0.0,95.8,2.9,92.8,1.8,4.2,279.3,2.8,92.9,1.8,6.0,279.3,2.5,93.3,1.6,8.5,280.9,2.2,93.8,1.3,10.1,283.0,67.06
2020-04-15 21:00:00,0.0,70.58,1.0,0.0,0.0,0.0,0.0,0.0,325.542,-12.217,82.5,33.8,0.0,88.4,2.5,93.8,1.6,3.5,272.2,2.4,93.9,1.6,5.0,272.2,2.1,94.5,1.3,7.1,274.7,1.8,95.1,1.1,8.6,277.8,70.58
2020-04-15 22:00:00,0.0,34.87,1.0,0.0,0.0,0.0,0.0,0.0,340.474,-15.267,85.4,39.2,0.0,91.1,2.4,90.6,1.1,3.7,280.2,2.4,90.9,1.0,5.3,280.2,2.0,92.2,0.9,7.3,281.2,1.6,93.4,0.7,8.6,282.4,34.87
2020-04-15 23:00:00,0.0,19.42,1.0,0.0,0.0,0.0,0.0,0.0,355.822,-16.647,96.5,46.5,0.0,98.1,1.9,92.8,0.8,3.1,280.9,1.8,93.1,0.8,4.5,280.9,1.5,94.3,0.7,6.5,283.1,1.2,95.5,0.5,7.9,285.8,19.42
2020-04-16 00:00:00,0.0,55.02,1.0,0.0,0.0,0.0,0.0,0.0,10.292,-15.955,57.8,54.0,0.0,80.6,1.7,96.8,1.2,4.5,287.4,1.6,97.0,1.2,6.4,287.4,1.2,97.5,0.9,8.8,288.5,0.8,98.1,0.6,10.1,289.8,55.02
2020-04-16 01:00:00,0.0,48.96,1.0,0.0,0.0,0.0,0.0,0.0,25.464,-13.891,60.2,58.9,0.0,83.6,1.3,94.8,0.5,3.4,278.2,1.2,95.0,0.5,4.9,278.2,0.9,95.7,0.3,6.8,279.7,0.6,96.3,0.0,8.2,281.5,48.96
2020-04-16 02:00:00,0.0,58.76,1.0,0.0,0.0,0.0,0.0,0.0,40.139,-10.251,76.7,40.3,0.0,86.1,1.2,94.7,0.5,3.9,274.9,1.2,95.0,0.4,5.6,274.9,0.9,96.0,0.3,7.6,276.3,0.6,97.2,0.2,8.9,278.1,58.76
2020-04-16 03:00:00,0.0,67.57,1.0,0.0,0.0,0.0,0.0,0.0,54.232,-5.324,70.7,45.9,0.0,84.1,1.6,92.0,0.5,4.2,276.3,1.6,92.3,0.4,6.0,276.3,1.2,93.5,0.3,8.2,277.1,0.8,94.8,0.1,9.4,278.1,67.57
2020-04-16 04:00:00,0.5389167,60.99,1.0,3.9,1.8,0.3,2.1,4.0,67.835,0.551,71.6,43.7,0.0,84.0,1.7,90.1,0.2,3.9,274.0,1.6,90.3,0.2,5.5,274.0,1.3,91.1,0.0,7.6,275.4,1.0,92.0,-0.2,8.9,277.1,61.5289167
2020-04-16 05:00:00,2.3673334,48.84,1.0,69.0,31.3,8.9,40.2,8.3,81.183,7.021,86.1,50.3,0.0,93.1,1.9,86.4,-0.1,3.9,270.6,1.8,86.7,-0.2,5.6,270.6,1.4,88.1,-0.3,7.6,271.8,1.0,89.6,-0.5,8.8,273.3,51.2073334
2020-04-16 06:00:00,5.0988332,25.16,1.0,186.0,68.9,28.6,97.5,11.5,94.606,13.73,55.7,80.9,0.0,91.5,2.1,88.5,0.4,3.9,270.2,2.0,88.7,0.3,5.6,270.2,1.6,89.5,0.0,7.5,271.3,1.1,90.3,-0.3,8.4,272.6,30.258833199999998
2020-04-16 07:00:00,22.1088335,66.29,1.0,316.5,106.6,55.9,162.5,15.0,108.485,20.308,38.6,75.0,0.0,84.6,2.8,85.6,0.6,3.6,278.2,2.6,85.7,0.5,5.1,278.2,2.0,86.3,-0.0,6.8,278.9,1.4,86.9,-0.5,7.6,279.9,88.39883350000001
2020-04-16 08:00:00,38.46175,61.98,1.0,438.0,120.8,118.0,238.7,31.6,123.216,26.351,21.0,47.4,0.0,58.4,3.5,78.9,0.2,3.5,280.5,3.3,79.1,0.0,5.1,280.5,2.7,80.0,-0.4,6.7,281.3,2.0,81.0,-0.9,7.4,282.2,100.44175
2020-04-16 09:00:00,38.589916,84.75,1.0,537.2,142.3,213.2,355.5,26.6,139.124,31.408,55.7,41.7,0.0,74.2,4.3,72.2,-0.3,3.7,284.8,4.1,72.4,-0.4,5.3,284.8,3.3,73.2,-1.0,7.0,285.5,2.6,74.3,-1.5,7.7,286.3,123.339916
2020-04-16 10:00:00,48.574166000000005,76.18,1.0,605.3,176.0,225.1,401.2,24.8,156.311,34.999,30.4,58.6,0.0,71.2,4.8,65.0,-1.2,4.1,286.4,4.6,65.2,-1.3,5.8,286.4,3.9,66.1,-1.8,7.6,286.9,3.2,67.4,-2.2,8.4,287.6,124.75416600000001
2020-04-16 11:00:00,24.9605,90.02,1.0,636.7,179.8,190.3,370.2,18.5,174.479,36.695,35.3,69.1,0.0,80.0,4.6,69.2,-0.6,4.3,286.8,4.4,69.5,-0.7,6.2,286.8,3.7,70.8,-1.1,8.0,287.0,3.0,72.4,-1.5,8.8,287.2,114.98049999999999
2020-04-16 12:00:00,41.945916,95.65,1.0,628.7,159.3,98.9,258.2,22.9,192.907,36.262,39.5,61.9,0.0,76.9,4.5,74.0,0.3,4.6,292.5,4.3,74.2,0.1,6.6,292.5,3.7,75.2,-0.3,8.6,292.6,3.0,76.6,-0.7,9.4,292.6,137.595916
2020-04-16 13:00:00,19.6488335,115.03,1.0,582.1,157.0,118.8,275.8,29.0,210.746,33.761,51.7,39.9,0.0,71.0,4.0,79.8,0.8,4.0,289.2,3.9,79.8,0.7,5.7,289.2,3.2,80.9,0.3,7.5,289.8,2.6,82.2,-0.1,8.3,290.5,134.6788335
2020-04-16 14:00:00,16.25275,100.06,1.0,500.6,136.7,150.5,287.2,31.6,227.428,29.524,47.4,45.6,0.0,71.4,4.3,79.2,1.1,4.1,291.7,4.2,79.3,0.9,5.9,291.7,3.5,83.8,1.0,7.7,291.8,2.8,90.1,1.4,8.4,291.9,116.31275
2020-04-16 15:00:00,36.602417,127.77,1.0,391.1,114.4,120.1,234.5,24.8,242.834,24.013,58.6,41.2,0.0,75.7,3.7,79.9,0.6,3.9,293.0,3.6,79.8,0.5,5.6,293.0,3.1,80.5,0.1,7.4,293.3,2.5,81.8,-0.3,8.3,293.6,164.37241699999998
2020-04-16 16:00:00,12.6297497,90.56,1.0,264.1,94.9,93.1,188.1,22.0,257.177,17.703,63.4,34.9,0.0,76.2,3.3,80.8,0.3,3.9,295.8,3.2,80.8,0.2,5.6,295.8,2.7,81.4,-0.2,7.5,296.7,2.1,82.8,-0.5,8.6,297.8,103.18974970000001
2020-04-16 17:00:00,5.0556668,88.73,1.0,135.4,60.0,46.1,106.1,37.2,270.825,11.026,38.1,35.0,0.0,59.7,3.3,78.1,-0.2,4.0,290.0,3.2,78.0,-0.3,5.7,290.0,2.7,78.1,-0.7,7.7,291.3,2.2,79.2,-1.0,8.8,292.9,93.7856668
2020-04-16 18:00:00,0.5526667000000001,108.92,1.0,35.1,20.3,8.2,28.6,31.5,284.174,4.37,23.9,47.4,0.0,60.0,2.5,80.0,-0.6,4.7,293.8,2.4,79.7,-0.7,6.7,293.8,2.0,79.3,-1.2,9.1,294.7,1.6,79.9,-1.5,10.5,295.8,109.4726667
2020-04-16 19:00:00,0.0,121.84,1.0,0.0,0.0,0.0,0.0,19.3,297.589,-1.903,23.6,62.1,0.0,71.1,2.3,70.7,-2.5,4.1,289.0,2.2,70.2,-2.7,5.9,289.0,1.9,68.8,-3.3,8.0,290.0,1.4,69.1,-3.6,9.3,291.4,121.84
2020-04-16 20:00:00,0.0,120.49,1.0,0.0,0.0,0.0,0.0,0.0,311.368,-7.439,25.2,83.2,0.0,87.4,1.8,72.6,-2.6,3.5,279.7,1.7,72.1,-2.8,5.0,279.7,1.4,70.6,-3.4,6.9,281.9,1.0,70.6,-3.7,8.2,284.6,120.49
2020-04-16 21:00:00,0.0,64.74,1.0,0.0,0.0,0.0,0.0,0.0,325.693,-11.888,76.7,82.3,0.0,95.9,1.7,71.8,-2.8,3.5,277.9,1.7,71.3,-3.0,5.0,277.9,1.4,69.7,-3.6,6.9,280.1,1.0,69.8,-3.9,8.2,282.8,64.74
2020-04-16 22:00:00,0.0,110.04,1.0,0.0,0.0,0.0,0.0,0.0,340.589,-14.924,57.6,54.9,0.0,80.9,1.4,75.4,-2.4,3.6,273.5,1.4,75.1,-2.5,5.2,273.5,1.0,73.9,-3.1,7.1,275.7,0.6,74.5,-3.4,8.3,278.4,110.04
2020-04-16 23:00:00,0.0,64.02,1.0,0.0,0.0,0.0,0.0,0.0,355.895,-16.294,80.3,59.6,0.0,92.0,1.5,76.5,-2.2,3.5,273.1,1.4,76.2,-2.3,5.0,273.1,1.1,75.2,-2.8,6.9,275.8,0.7,75.9,-3.1,8.1,279.2,64.02
2020-04-17 00:00:00,0.0,35.69,1.0,0.0,0.0,0.0,0.0,0.0,10.32,-15.599,42.9,59.6,0.0,76.9,1.4,77.5,-2.1,3.3,273.6,1.3,77.2,-2.2,4.8,273.6,1.0,76.0,-2.7,6.7,276.6,0.6,76.3,-3.1,7.9,280.5,35.69
2020-04-17 01:00:00,0.0,42.6,1.0,0.0,0.0,0.0,0.0,0.0,25.45,-13.534,68.6,52.8,0.0,85.2,1.6,83.8,-0.8,3.7,276.5,1.5,83.6,-0.9,5.3,276.5,1.2,83.0,-1.4,7.4,278.5,0.8,83.9,-1.6,8.7,281.1,42.6
2020-04-17 02:00:00,0.0,8.19,1.0,0.0,0.0,0.0,0.0,0.0,40.09,-9.898,87.9,59.0,0.0,95.0,1.7,83.8,-0.7,3.5,276.0,1.7,83.6,-0.8,5.1,276.0,1.3,82.9,-1.2,7.1,278.7,1.0,83.9,-1.5,8.4,282.0,8.19
2020-04-17 03:00:00,0.0,32.43,1.0,0.0,0.0,0.0,0.0,0.0,54.154,-4.975,62.3,55.0,0.0,83.0,2.0,82.8,-0.6,3.4,282.3,1.9,82.6,-0.7,4.9,282.3,1.6,81.8,-1.2,6.9,284.6,1.2,82.5,-1.4,8.1,287.4,32.43
2020-04-17 04:00:00,0.265,69.58,1.0,6.4,3.0,0.3,3.4,7.1,67.738,0.895,60.5,55.9,0.0,82.6,2.1,83.2,-0.4,3.6,294.0,2.1,82.9,-0.5,5.2,294.0,1.8,81.8,-1.0,7.2,295.8,1.4,82.4,-1.3,8.5,297.9,69.845
2020-04-17 05:00:00,3.5713334000000003,54.32,1.0,74.0,23.8,6.3,30.1,5.0,81.075,7.362,91.7,77.0,1.4,98.1,2.5,82.6,-0.2,3.3,292.0,2.4,82.5,-0.3,4.7,292.0,2.0,82.1,-0.7,6.5,294.1,1.6,82.7,-1.0,7.7,296.9,57.8913334
2020-04-17 06:00:00,7.1293333,60.68,1.0,192.4,63.9,12.8,76.7,4.7,94.493,14.07,92.2,80.9,0.0,98.5,2.8,79.7,-0.3,3.1,296.3,2.8,79.5,-0.4,4.5,296.3,2.4,78.9,-0.9,6.1,298.3,2.0,79.2,-1.2,7.1,300.9,67.8093333
2020-04-17 07:00:00,15.1588335,30.24,1.0,323.2,115.8,63.3,179.1,19.2,108.377,20.651,68.1,35.0,0.8,79.3,4.0,74.8,-0.0,3.5,298.6,3.9,74.8,-0.1,5.1,298.6,3.5,74.6,-0.6,6.8,299.9,2.9,74.9,-1.1,7.7,301.6,45.398833499999995
2020-04-17 08:00:00,21.693833,59.61,1.0,444.6,121.4,187.1,308.6,42.2,123.125,26.699,19.0,29.6,0.4,43.0,5.0,62.9,-1.4,4.1,312.2,4.9,62.6,-1.6,5.9,312.2,4.5,61.7,-2.2,7.8,312.8,3.9,61.8,-2.7,8.7,313.6,81.303833
2020-04-17 09:00:00,15.9506665,38.81,1.0,543.7,130.2,291.9,422.1,36.2,139.064,31.762,13.5,39.7,27.2,54.9,5.5,58.4,-2.0,4.0,316.4,5.4,58.2,-2.1,5.8,316.4,4.9,57.4,-2.9,7.6,317.3,4.3,57.4,-3.4,8.3,318.4,54.7606665
2020-04-17 10:00:00,19.29625,60.33,1.0,611.6,148.9,302.2,451.1,33.5,156.3,35.356,31.7,44.1,0.7,62.0,6.2,52.5,-2.8,4.2,318.6,6.1,52.0,-3.0,6.1,318.6,5.6,50.3,-4.0,8.0,319.4,5.0,49.7,-4.7,8.8,320.4,79.62625
2020-04-17 11:00:00,21.7270303,25.19,1.0,642.8,181.9,267.8,449.6,17.1,174.53,37.05,71.5,45.0,15.2,85.5,6.0,52.9,-2.9,4.4,313.6,5.9,52.4,-3.1,6.3,313.6,5.3,50.7,-4.1,8.2,314.6,4.7,50.0,-4.8,9.0,315.9,46.9170303
2020-04-17 12:00:00,27.292417,36.7,1.0,634.7,199.4,221.3,420.7,25.5,193.022,36.607,56.3,57.5,18.5,83.1,5.8,56.0,-2.3,3.8,316.0,5.7,55.8,-2.5,5.5,316.0,5.1,54.8,-3.3,7.3,316.9,4.5,54.4,-3.9,8.1,318.1,63.992417
2020-04-17 13:00:00,28.308417,44.62,1.0,588.0,201.9,153.5,355.4,24.0,210.911,34.091,26.1,60.0,99.2,85.1,5.1,62.5,-1.5,4.2,314.6,4.9,62.3,-1.7,6.0,314.6,4.4,61.4,-2.4,7.8,315.6,3.8,61.0,-3.0,8.7,316.7,72.928417
2020-04-17 14:00:00,36.304584,80.77,1.0,506.4,201.8,88.4,290.2,25.6,227.626,29.837,27.7,57.3,99.2,84.5,5.4,57.4,-2.3,4.3,315.2,5.3,57.1,-2.5,6.2,315.2,4.8,56.1,-3.2,8.2,315.6,4.2,55.4,-3.9,9.2,316.2,117.07458399999999
2020-04-17 15:00:00,15.687833,79.57,1.0,396.9,171.6,59.7,231.4,18.5,243.048,24.313,26.3,69.2,98.1,88.4,4.8,60.3,-2.2,4.2,316.8,4.7,60.0,-2.4,6.0,316.8,4.3,59.1,-3.0,7.9,316.8,3.7,58.5,-3.6,8.7,316.8,95.25783299999999
2020-04-17 16:00:00,9.6535833,56.87,1.0,269.7,119.8,61.5,181.3,11.7,257.395,17.994,13.6,80.5,64.2,88.5,4.7,61.6,-2.1,3.6,312.5,4.6,61.3,-2.2,5.2,312.5,4.2,60.2,-2.9,6.9,313.3,3.7,59.5,-3.5,7.8,314.1,66.5235833
2020-04-17 17:00:00,7.21575,37.69,1.0,140.6,67.2,52.8,120.0,45.7,271.04,11.315,12.8,23.8,0.0,33.6,4.6,61.2,-2.2,3.3,310.8,4.6,60.9,-2.3,4.8,310.8,4.2,59.7,-2.9,6.4,311.5,3.7,59.0,-3.5,7.2,312.3,44.90575
2020-04-17 18:00:00,0.6886667,26.46,1.0,38.2,28.0,15.7,43.6,38.6,284.381,4.662,35.7,29.1,0.9,54.6,3.9,65.6,-2.0,2.6,302.9,3.8,65.0,-2.1,3.7,302.9,3.6,63.1,-2.8,5.3,304.8,3.2,61.9,-3.4,6.5,307.1,27.1486667
2020-04-17 19:00:00,0.0,14.74,1.0,0.0,0.0,0.0,0.0,32.8,297.783,-1.603,39.2,7.3,64.6,61.9,3.1,64.2,-3.0,2.3,298.0,3.0,63.4,-3.2,3.2,298.0,2.9,60.7,-4.0,4.8,300.7,2.5,59.0,-4.7,6.0,304.2,14.74
2020-04-17 20:00:00,0.0,5.6,1.0,0.0,0.0,0.0,0.0,0.0,311.543,-7.127,45.9,9.3,97.1,74.7,2.2,69.2,-2.9,1.9,281.3,2.2,68.0,-3.1,2.8,281.3,2.1,64.0,-4.0,4.2,286.6,1.8,61.6,-4.8,5.3,293.3,5.6
2020-04-17 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,325.841,-11.561,73.7,19.8,90.4,88.5,1.9,70.2,-3.0,1.7,267.5,1.9,68.9,-3.2,2.5,267.5,1.8,64.7,-4.1,3.7,275.3,1.5,62.2,-4.9,4.8,285.0,0.0
2020-04-17 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,340.702,-14.584,70.4,57.9,29.0,89.4,1.6,72.3,-2.8,1.7,245.7,1.6,70.9,-3.1,2.4,245.7,1.6,66.3,-4.0,3.6,256.3,1.3,63.6,-4.9,4.5,269.5,0.0
2020-04-17 23:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,355.966,-15.943,69.1,73.1,44.2,93.5,1.4,73.7,-2.8,1.7,232.8,1.4,72.3,-3.0,2.5,232.8,1.4,67.6,-3.9,3.6,243.8,1.1,64.9,-4.7,4.5,257.6,0.0
2020-04-18 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.348,-15.245,85.9,68.2,2.6,95.6,1.0,76.4,-2.7,1.8,226.8,1.0,74.8,-2.9,2.6,226.8,1.1,69.7,-3.8,3.8,237.5,0.9,66.7,-4.6,4.7,250.8,0.0
